;data;precipitacao_total;temp_max;temp_min;humid_media;temp_media
1990;2011-07-19;0,81;18,65;12,23;86,63;15,44
1991;2011-07-20;12,46;14,77;10,55;92,95;12,66
1992;2011-07-21;52,99;12,99;8,5;92,15;10,74
1993;2011-07-22;0,51;13,86;5,79;85,18;9,82
1994;2011-07-23;0,08;17,79;6,19;83,2;11,99
1995;2011-07-24;0,13;20,48;8,31;82,83;14,39
1996;2011-07-25;0,03;23,32;11,33;76,83;17,32
1997;2011-07-26;3,13;20,94;13,6;76,13;17,27
1998;2011-07-27;1,13;20,72;9,12;79,68;14,92
1999;2011-07-28;7,54;21,26;12,19;84,28;16,73
2000;2011-07-29;8,92;18,33;14,22;90,39;16,28
2001;2011-07-30;21,78;14,04;9,82;86,58;11,93
2002;2011-07-31;0,98;11,87;6,7;86,93;9,29
2003;2011-08-01;2,31;13,77;7,86;89,15;10,81
2004;2011-08-02;20,36;11,83;5,72;90,1;8,77
2005;2011-08-03;2,87;12,22;5,14;81,0;8,68
2006;2011-08-04;1,41;12,04;3,05;73,01;7,55
2007;2011-08-05;0,11;16,82;1,86;69,43;9,34
2008;2011-08-06;0,02;21,18;5,71;66,19;13,44
2009;2011-08-07;0,54;24,26;10,96;70,51;17,61
2010;2011-08-08;11,7;21,19;14,46;87,73;17,82
2011;2011-08-09;30,71;18,44;13,42;87,97;15,93
2012;2011-08-10;2,05;20,4;12,24;81,36;16,32
2013;2011-08-11;0,04;23,71;12,38;77,97;18,05
2014;2011-08-12;0,14;26,87;14,39;73,26;20,63
2015;2011-08-13;0,18;25,75;16,39;74,66;21,07
2016;2011-08-14;2,76;17,4;10,46;84,34;13,93
2017;2011-08-15;4,85;22,13;11,1;83,76;16,61
2018;2011-08-16;0,64;27,05;14,29;68,2;20,67
2019;2011-08-17;3,06;21,84;12,11;75,9;16,97
2020;2011-08-18;1,97;16,52;11,54;88,86;14,03
2021;2011-08-19;18,2;17,97;12,61;91,18;15,29
2022;2011-08-20;6,3;11,7;3,65;73,73;7,68
2023;2011-08-21;0,35;10,85;1,13;69,97;5,99
2024;2011-08-22;0,07;10,26;1,89;79,03;6,07
2025;2011-08-23;4,71;13,2;5,32;88,56;9,26
2026;2011-08-24;2,39;18,74;8,04;84,68;13,39
2027;2011-08-25;2,21;19,38;11,85;83,03;15,62
2028;2011-08-26;1,45;17,94;7,75;80,0;12,85
2029;2011-08-27;0,29;23,43;9,51;77,93;16,47
2030;2011-08-28;13,8;22,36;13,51;80,62;17,94
2031;2011-08-29;9,38;19,06;11,94;87,79;15,5
2032;2011-08-30;12,97;17,55;11,74;87,0;14,64
2033;2011-08-31;0,76;15,46;6,14;62,53;10,8
2034;2011-09-01;0,32;15,32;3,68;66,25;9,5
2035;2011-09-02;0,08;19,32;4,29;66,13;11,8
2036;2011-09-03;0,0;23,63;8,63;63,28;16,13
2037;2011-09-04;0,0;27,51;12,35;58,29;19,93
2038;2011-09-05;8,92;22,99;13,14;76,59;18,06
2039;2011-09-06;6,26;16,93;6,12;66,56;11,52
2040;2011-09-07;0,04;17,11;7,26;74,12;12,18
2041;2011-09-08;3,11;17,42;10,75;86,25;14,08
2042;2011-09-09;5,05;19,65;11,62;84,88;15,63
2043;2011-09-10;0,97;22,91;9,44;77,69;16,17
2044;2011-09-11;0,03;18,41;8,87;63,94;13,64
2045;2011-09-12;0,01;23,89;6,01;55,26;14,95
2046;2011-09-13;0,0;22,2;9,7;57,53;15,95
2047;2011-09-14;0,01;20,24;7,13;69,81;13,68
2048;2011-09-15;0,03;22,41;10,42;70,14;16,41
2049;2011-09-16;0,11;24,54;13,61;74,25;19,07
2050;2011-09-17;7,54;22,3;15,87;81,99;19,09
2051;2011-09-18;10,09;20,36;14,93;88,75;17,64
2052;2011-09-19;0,69;18,48;13,56;91,23;16,02
2053;2011-09-20;18,32;17,86;11,8;84,89;14,83
2054;2011-09-21;0,74;21,57;7,43;71,37;14,5
2055;2011-09-22;0,03;24,38;9,69;67,87;17,03
2056;2011-09-23;2,66;18,99;12,69;84,49;15,84
2057;2011-09-24;4,23;18,54;11,49;81,56;15,01
2058;2011-09-25;0,17;22,47;10,48;74,1;16,47
2059;2011-09-26;0,02;24,6;10,99;70,44;17,79
2060;2011-09-27;0,01;23,95;12,01;73,06;17,98
2061;2011-09-28;0,02;26,2;12,19;71,92;19,19
2062;2011-09-29;0,01;31,03;14,73;61,4;22,88
2063;2011-09-30;1,81;25,59;16,5;75,99;21,04
2064;2011-10-01;34,75;19,97;14,81;89,14;17,39
2065;2011-10-02;3,09;23,44;13,69;81,83;18,57
2066;2011-10-03;0,69;19,07;10,51;69,36;14,79
2067;2011-10-04;0,02;19,98;8,51;76,9;14,24
2068;2011-10-05;4,26;25,03;12,87;76,26;18,95
2069;2011-10-06;0,13;26,8;13,6;74,79;20,2
2070;2011-10-07;0,01;27,95;16,18;73,38;22,07
2071;2011-10-08;17,39;24,12;17,19;85,85;20,66
2072;2011-10-09;5,68;25,46;16,64;84,01;21,05
2073;2011-10-10;3,46;23,47;14,06;76,99;18,76
2074;2011-10-11;0,05;24,06;12,6;75,48;18,33
2075;2011-10-12;0,04;20,7;14,42;83,63;17,56
2076;2011-10-13;24,91;23,12;16,25;88,65;19,69
2077;2011-10-14;3,69;24,02;15,31;80,79;19,67
2078;2011-10-15;0,08;24,14;13,53;76,58;18,83
2079;2011-10-16;1,78;25,34;12,41;69,0;18,88
2080;2011-10-17;0,04;24,57;12,39;66,33;18,48
2081;2011-10-18;0,03;23,36;11,94;69,36;17,65
2082;2011-10-19;0,02;24,43;12,72;68,8;18,57
2083;2011-10-20;0,15;23,96;13,35;72,62;18,65
2084;2011-10-21;0,04;26,34;13,66;68,65;20,0
2085;2011-10-22;0,0;28,76;15,44;62,05;22,1
2086;2011-10-23;0,1;28,53;16,93;66,99;22,73
2087;2011-10-24;7,19;24,17;18,15;83,15;21,16
2088;2011-10-25;26,47;21,86;16,26;89,81;19,06
2089;2011-10-26;17,78;20,01;13,45;80,51;16,73
2090;2011-10-27;0,75;21,96;9,97;66,03;15,96
2091;2011-10-28;0,0;25,7;10,23;55,58;17,97
2092;2011-10-29;5,21;21,74;13,69;74,81;17,71
2093;2011-10-30;5,75;21,12;11,97;72,06;16,54
2094;2011-10-31;0,02;20,73;9,38;67,27;15,05
2095;2011-11-01;1,22;22,56;9,7;64,51;16,13
2096;2011-11-02;0,0;24,05;11,64;62,14;17,85
2097;2011-11-03;0,0;25,24;12,09;61,36;18,66
2098;2011-11-04;0,01;28,43;12,84;60,79;20,64
2099;2011-11-05;0,01;28,56;15,94;65,33;22,25
2100;2011-11-06;1,16;28,19;16,95;72,22;22,57
2101;2011-11-07;0,71;27,49;14,06;70,14;20,78
2102;2011-11-08;0,02;29,12;13,99;66,8;21,56
2103;2011-11-09;0,23;31,02;18,44;68,18;24,73
2104;2011-11-10;15,36;25,64;18,12;79,32;21,88
2105;2011-11-11;3,68;25,23;12,99;69,14;19,11
2106;2011-11-12;0,09;25,03;13,51;68,39;19,27
2107;2011-11-13;0,03;23,3;15,08;73,48;19,19
2108;2011-11-14;0,95;23,04;14,75;75,73;18,89
2109;2011-11-15;6,39;21,76;13,98;74,12;17,87
2110;2011-11-16;0,46;25,73;10,66;65,53;18,2
2111;2011-11-17;0,01;26,92;13,62;63,43;20,27
2112;2011-11-18;0,0;27,77;14,89;60,98;21,33
2113;2011-11-19;0,0;29,66;15,18;60,28;22,42
2114;2011-11-20;0,62;25,25;17,13;66,76;21,19
2115;2011-11-21;1,74;22,52;17,13;82,77;19,82
2116;2011-11-22;19,46;23,48;16,52;83,14;20,0
2117;2011-11-23;1,73;25,45;13,79;70,73;19,62
2118;2011-11-24;0,02;27,7;14,04;67,64;20,87
2119;2011-11-25;0,01;29,68;14,84;65,06;22,26
2120;2011-11-26;0,02;31,28;16,58;60,97;23,93
2121;2011-11-27;0,32;30,44;17,33;63,86;23,88
2122;2011-11-28;0,01;32,19;19,13;63,91;25,66
2123;2011-11-29;0,11;32,04;19,52;62,84;25,78
2124;2011-11-30;2,25;28,34;19,59;70,12;23,97
2125;2011-12-01;5,52;22,29;10,44;57,08;16,37
2126;2011-12-02;0,0;24,99;9,96;59,41;17,47
2127;2011-12-03;0,01;27,32;13,19;63,23;20,26
2128;2011-12-04;0,12;28,97;15,95;64,48;22,46
2129;2011-12-05;0,01;29,53;17,35;66,66;23,44
2130;2011-12-06;2,35;28,49;18,99;76,34;23,74
2131;2011-12-07;1,96;29,88;18,78;72,58;24,33
2132;2011-12-08;1,56;27,66;17,33;72,56;22,49
2133;2011-12-09;1,83;26,12;16,68;72,92;21,4
2134;2011-12-10;0,53;28,03;15,05;68,11;21,54
2135;2011-12-11;0,05;29,78;16,77;64,18;23,28
2136;2011-12-12;0,17;31,16;17,01;61,83;24,09
2137;2011-12-13;1,48;26,48;16,06;62,56;21,27
2138;2011-12-14;2,19;25,84;14,64;69,41;20,24
2139;2011-12-15;3,22;25,63;13,06;72,93;19,34
2140;2011-12-16;1,83;26,12;14,76;74,01;20,44
2141;2011-12-17;3,59;26,74;15,32;73,97;21,03
2142;2011-12-18;3,76;27,28;15,24;65,72;21,26
2143;2011-12-19;0,75;31,46;15,54;53,91;23,5
2144;2011-12-20;0,01;34,24;17,9;50,97;26,07
2145;2011-12-21;0,48;33,93;18,91;54,05;26,42
2146;2011-12-22;0,08;32,08;20,23;61,94;26,15
2147;2011-12-23;8,71;27,53;19,34;74,08;23,43
2148;2011-12-24;10,8;22,35;16,58;86,52;19,46
2149;2011-12-25;2,61;23,3;14,7;74,93;19,0
2150;2011-12-26;0,25;27,99;15,38;70,1;21,69
2151;2011-12-27;1,12;28,06;17,91;73,42;22,98
2152;2011-12-28;1,95;27,24;17,14;68,18;22,19
2153;2011-12-29;0,03;28,26;14,99;62,74;21,62
2154;2011-12-30;0,01;28,43;17,45;68,21;22,94
2155;2011-12-31;3,65;26,81;18,53;78,42;22,67
2156;2012-01-01;9,76;26,55;16,26;77,46;21,4
2157;2012-01-02;2,32;27,91;16,7;69,65;22,31
2158;2012-01-03;0,05;30,75;14,81;60,43;22,78
2159;2012-01-04;0,05;28,84;16,2;61,06;22,52
2160;2012-01-05;0,01;28,86;15,53;63,17;22,2
2161;2012-01-06;0,48;31,85;16,57;63,18;24,21
2162;2012-01-07;0,15;30,48;18,29;64,48;24,38
2163;2012-01-08;0,25;32,35;19,1;66,72;25,73
2164;2012-01-09;1,68;33,16;20,29;64,1;26,72
2165;2012-01-10;0,6;32,62;20,16;61,91;26,39
2166;2012-01-11;0,39;33,81;20,96;63,3;27,39
2167;2012-01-12;2,78;29,93;21,09;74,29;25,51
2168;2012-01-13;14,39;24,18;18,82;84,35;21,5
2169;2012-01-14;11,9;24,92;17,64;79,44;21,28
2170;2012-01-15;7,0;27,58;15,55;72,19;21,57
2171;2012-01-16;0,24;30,05;16,01;64,56;23,03
2172;2012-01-17;0,0;31,02;17,02;64,5;24,02
2173;2012-01-18;1,13;31,0;18,77;67,45;24,88
2174;2012-01-19;0,35;32,18;18,57;65,94;25,38
2175;2012-01-20;1,54;32,22;19,71;70,1;25,96
2176;2012-01-21;2,61;32,02;19,25;73,35;25,64
2177;2012-01-22;3,65;32,44;20,33;74,61;26,39
2178;2012-01-23;5,47;33,27;20,38;72,5;26,82
2179;2012-01-24;2,07;31,21;22,12;77,38;26,67
2180;2012-01-25;10,47;28,12;19,74;73,07;23,93
2181;2012-01-26;0,45;26,78;15,86;63,39;21,32
2182;2012-01-27;0,35;27,35;15,5;64,22;21,42
2183;2012-01-28;0,03;29,14;16,11;64,11;22,63
2184;2012-01-29;0,01;31,52;17,53;61,44;24,52
2185;2012-01-30;0,05;33,22;18,57;58,7;25,9
2186;2012-01-31;0,01;33,89;19,96;57,07;26,93
2187;2012-02-01;0,02;32,61;21,37;61,63;26,99
2188;2012-02-02;0,52;30,47;21,28;70,94;25,88
2189;2012-02-03;2,02;31,31;21,22;76,9;26,27
2190;2012-02-04;8,35;33,59;21,4;75,98;27,5
2191;2012-02-05;5,31;32,65;21,97;76,86;27,31
2192;2012-02-06;23,15;32,42;21,34;77,42;26,88
2193;2012-02-07;9,31;30,47;21,19;79,98;25,83
2194;2012-02-08;6,71;32,52;20,56;75,63;26,54
2195;2012-02-09;5,8;28,5;20,59;80,19;24,55
2196;2012-02-10;1,02;26,94;18,22;72,74;22,58
2197;2012-02-11;0,23;27,24;14,8;62,99;21,02
2198;2012-02-12;0,1;29,83;15,0;57,27;22,42
2199;2012-02-13;0,01;31,55;17,08;60,35;24,31
2200;2012-02-14;0,0;32,78;19,48;65,5;26,13
2201;2012-02-15;1,37;33,24;20,91;65,01;27,07
2202;2012-02-16;0,3;33,44;21,47;66,35;27,45
2203;2012-02-17;2,69;33,24;21,94;68,74;27,59
2204;2012-02-18;1,49;34,05;20,95;67,66;27,5
2205;2012-02-19;0,59;35,85;22,35;61,54;29,1
2206;2012-02-20;6,2;31,99;20,47;67,02;26,23
2207;2012-02-21;5,61;29,3;20,37;78,68;24,83
2208;2012-02-22;14,3;26,71;19,26;84,06;22,98
2209;2012-02-23;2,63;29,83;18,28;73,01;24,05
2210;2012-02-24;0,39;29,57;17,64;69,66;23,61
2211;2012-02-25;0,49;25,68;19,68;83,94;22,68
2212;2012-02-26;11,11;28,61;20,01;79,61;24,31
2213;2012-02-27;0,65;29,77;16,88;66,41;23,32
2214;2012-02-28;0,05;29,7;19,8;74,93;24,75
2215;2012-02-29;8,47;28,46;20,54;83,05;24,5
2216;2012-03-01;41,2;25,68;18,72;86,72;22,2
2217;2012-03-02;5,08;25,72;16,78;79,64;21,25
2218;2012-03-03;0,13;28,32;16,21;74,43;22,27
2219;2012-03-04;0,16;30,72;18,3;72,15;24,51
2220;2012-03-05;0,07;33,02;19,96;69,14;26,49
2221;2012-03-06;0,03;33,08;21,19;67,04;27,13
2222;2012-03-07;0,04;33,42;20,78;66,9;27,1
2223;2012-03-08;0,15;31,42;20,13;72,65;25,77
2224;2012-03-09;0,01;30,15;20,27;74,41;25,21
2225;2012-03-10;0,01;33,07;19,62;67,75;26,35
2226;2012-03-11;0,21;33,17;20,28;65,08;26,73
2227;2012-03-12;0,0;33,91;20,73;62,11;27,32
2228;2012-03-13;0,7;30,85;20,92;71,04;25,88
2229;2012-03-14;8,59;25,74;19,38;81,66;22,56
2230;2012-03-15;6,24;25,07;14,87;72,11;19,97
2231;2012-03-16;0,11;27,3;13,35;69,43;20,33
2232;2012-03-17;0,02;29,42;16,15;68,31;22,79
2233;2012-03-18;0,01;29,8;17,21;64,49;23,51
2234;2012-03-19;0,0;31,21;17,23;61,44;24,22
2235;2012-03-20;0,02;29,82;17,81;63,17;23,82
2236;2012-03-21;0,59;26,9;18,44;75,54;22,67
2237;2012-03-22;6,04;26,59;16,7;78,09;21,65
2238;2012-03-23;2,04;24,55;14,42;77,85;19,49
2239;2012-03-24;0,65;24,77;12,96;71,55;18,86
2240;2012-03-25;0,02;27,25;13,36;64,99;20,31
2241;2012-03-26;1,0;24,71;15,22;76,05;19,96
2242;2012-03-27;2,93;19,56;12,52;71,66;16,04
2243;2012-03-28;0,01;20,33;6,75;59,99;13,54
2244;2012-03-29;0,0;25,1;7,73;54,06;16,41
2245;2012-03-30;0,0;26,59;10,97;55,77;18,78
2246;2012-03-31;0,0;27,23;12,74;63,96;19,99
2247;2012-04-01;0,01;29,35;15,21;62,6;22,28
2248;2012-04-02;0,01;30,27;15,52;58,97;22,89
2249;2012-04-03;0,02;29,75;16,03;59,66;22,89
2250;2012-04-04;0,01;31,08;16,66;60,93;23,87
2251;2012-04-05;13,06;25,77;17,76;78,9;21,76
2252;2012-04-06;12,86;23,7;13,57;73,95;18,64
2253;2012-04-07;0,04;26,8;12,13;62,38;19,47
2254;2012-04-08;0,1;28,43;14,22;61,45;21,32
2255;2012-04-09;0,0;27,47;15,05;69,2;21,26
2256;2012-04-10;2,01;24,0;18,62;81,98;21,31
2257;2012-04-11;14,01;26,46;19,41;84,74;22,94
2258;2012-04-12;2,29;27,05;18,03;83,59;22,54
2259;2012-04-13;0,12;27,05;17,19;81,47;22,12
2260;2012-04-14;14,13;22,83;18,1;87,5;20,46
2261;2012-04-15;6,57;23,33;13,94;81,6;18,63
2262;2012-04-16;0,11;24,79;12,99;76,18;18,89
2263;2012-04-17;0,02;26,32;14,45;74,2;20,39
2264;2012-04-18;0,04;27,49;14,95;73,69;21,22
2265;2012-04-19;4,83;23,76;17,0;80,98;20,38
2266;2012-04-20;1,99;26,68;15,79;77,27;21,23
2267;2012-04-21;0,12;24,76;15,35;74,91;20,06
2268;2012-04-22;2,0;19,94;10,67;71,31;15,3
2269;2012-04-23;0,01;21,25;9,7;68,78;15,48
2270;2012-04-24;0,06;19,56;7,57;68,88;13,57
2271;2012-04-25;0,01;20,44;7,85;74,36;14,14
2272;2012-04-26;5,14;18,82;11,86;83,17;15,34
2273;2012-04-27;3,22;18,63;9,05;76,46;13,84
2274;2012-04-28;0,15;16,11;9,03;85,52;12,57
2275;2012-04-29;9,47;15,67;10,22;84,6;12,94
2276;2012-04-30;0,39;15,1;7,53;77,32;11,32
2277;2012-05-01;0,26;18,42;4,75;77,63;11,59
2278;2012-05-02;0,13;21,84;8,36;73,89;15,1
2279;2012-05-03;0,02;23,8;10,23;73,26;17,01
2280;2012-05-04;0,08;25,22;13,18;76,9;19,2
2281;2012-05-05;0,05;25,37;13,79;77,02;19,58
2282;2012-05-06;0,02;24,01;14,71;78,05;19,36
2283;2012-05-07;0,15;25,06;14,68;76,3;19,87
2284;2012-05-08;0,04;26,01;14,64;75,59;20,32
2285;2012-05-09;0,04;26,89;14,23;72,5;20,56
2286;2012-05-10;0,01;26,66;14,81;70,44;20,74
2287;2012-05-11;0,36;22,21;13,84;77,84;18,03
2288;2012-05-12;4,39;18,66;10,89;70,53;14,77
2289;2012-05-13;0,04;17,95;5,22;67,0;11,59
2290;2012-05-14;0,02;20,22;5,66;66,39;12,94
2291;2012-05-15;0,03;21,41;8,31;70,97;14,86
2292;2012-05-16;0,05;21,84;10,79;75,54;16,31
2293;2012-05-17;0,05;22,46;12,18;75,42;17,32
2294;2012-05-18;0,03;23,31;12,06;73,26;17,69
2295;2012-05-19;0,02;21,75;12,76;76,01;17,26
2296;2012-05-20;0,86;24,36;12,48;73,67;18,42
2297;2012-05-21;0,03;24,7;12,79;72,54;18,75
2298;2012-05-22;0,01;24,87;13,16;73,71;19,01
2299;2012-05-23;0,82;22,44;13,63;79,56;18,04
2300;2012-05-24;2,48;20,95;14,73;85,22;17,84
2301;2012-05-25;0,44;21,45;13,97;85,33;17,71
2302;2012-05-26;0,37;21,66;13,26;87,12;17,46
2303;2012-05-27;0,13;22,78;13,53;83,58;18,16
2304;2012-05-28;0,45;25,91;15,92;83,24;20,92
2305;2012-05-29;0,26;27,69;18,77;82,56;23,23
2306;2012-05-30;17,5;22,72;15,31;75,81;19,02
2307;2012-05-31;2,29;19,21;6,76;67,74;12,98
2308;2012-06-01;0,02;19,03;6,95;64,21;12,99
2309;2012-06-02;0,01;20,19;8,65;79,78;14,42
2310;2012-06-03;13,65;18,22;10,93;72,23;14,57
2311;2012-06-04;2,3;15,13;8,62;74,82;11,87
2312;2012-06-05;0,61;13,61;3,35;75,68;8,48
2313;2012-06-06;0,04;14,63;2,04;72,25;8,33
2314;2012-06-07;0,15;10,27;-1,36;65,09;4,46
2315;2012-06-08;0,01;12,63;-1,38;64,29;5,63
2316;2012-06-09;0,01;15,82;0,12;62,5;7,97
2317;2012-06-10;1,11;13,6;3,79;83,84;8,7
2318;2012-06-11;9,44;18,23;8,52;88,26;13,37
2319;2012-06-12;0,2;22,66;10,22;86,19;16,44
2320;2012-06-13;0,05;26,72;12,79;78,3;19,75
2321;2012-06-14;0,84;26,99;16,66;77,46;21,83
2322;2012-06-15;5,78;23,08;15,84;81,12;19,46
2323;2012-06-16;7,66;19,11;13,25;86,43;16,18
2324;2012-06-17;0,55;16,56;10,34;89,13;13,45
2325;2012-06-18;24,08;17,59;11,78;92,93;14,69
2326;2012-06-19;0,46;15,58;11,59;87,47;13,59
2327;2012-06-20;0,08;14,91;9,28;86,94;12,09
2328;2012-06-21;0,17;16,92;7,85;88,63;12,38
2329;2012-06-22;4,53;15,49;9,84;88,87;12,67
2330;2012-06-23;1,14;18,38;6,22;81,31;12,3
2331;2012-06-24;0,14;21,17;7,68;79,76;14,43
2332;2012-06-25;0,11;17,42;9,49;82,21;13,46
2333;2012-06-26;0,1;20,37;9,31;81,74;14,84
2334;2012-06-27;0,1;24,18;11,37;77,07;17,78
2335;2012-06-28;0,04;25,78;14,01;73,09;19,9
2336;2012-06-29;1,68;26,25;15,92;70,64;21,09
2337;2012-06-30;10,94;24,91;16,51;75,07;20,71
2338;2012-07-01;0,15;26,47;16,03;69,0;21,25
2339;2012-07-02;0,01;27,46;16,11;68,07;21,79
2340;2012-07-03;4,52;20,81;12,55;79,82;16,68
2341;2012-07-04;12,32;22,37;12,04;80,23;17,2
2342;2012-07-05;7,56;18,88;11,8;82,57;15,34
2343;2012-07-06;32,49;12,46;9,11;88,47;10,78
2344;2012-07-07;20,93;10,14;4,56;81,83;7,35
2345;2012-07-08;0,22;13,07;0,85;73,38;6,96
2346;2012-07-09;0,01;17,12;3,88;77,27;10,5
2347;2012-07-10;0,17;16,42;8,49;84,46;12,45
2348;2012-07-11;8,37;12,87;4,56;80,44;8,71
2349;2012-07-12;0,06;12,88;2,62;75,51;7,75
2350;2012-07-13;0,03;16,52;3,43;65,88;9,97
2351;2012-07-14;0,0;15,06;5,14;67,26;10,1
2352;2012-07-15;0,01;11,6;1,9;71,49;6,75
2353;2012-07-16;0,01;12,76;3,15;80,38;7,95
2354;2012-07-17;1,72;14,02;5,38;85,63;9,7
2355;2012-07-18;2,61;14,25;5,3;80,44;9,78
2356;2012-07-19;0,09;17,32;4,18;77,08;10,75
2357;2012-07-20;0,06;19,8;5,87;73,93;12,84
2358;2012-07-21;0,03;21,88;8,42;69,18;15,15
2359;2012-07-22;0,0;19,69;9,3;70,85;14,5
2360;2012-07-23;0,07;21,81;9,54;78,15;15,68
2361;2012-07-24;1,28;19,09;12,43;84,86;15,76
2362;2012-07-25;14,7;13,94;5,1;78,62;9,52
2363;2012-07-26;0,11;17,43;4,12;76,95;10,77
2364;2012-07-27;3,15;16,1;4,99;73,15;10,54
2365;2012-07-28;0,09;18,94;5,14;80,53;12,04
2366;2012-07-29;17,88;17,65;9,11;82,7;13,38
2367;2012-07-30;6,65;14,07;4,11;75,71;9,09
2368;2012-07-31;0,7;15,82;6,59;84,96;11,2
2369;2012-08-01;16,99;22,51;12,67;83,8;17,59
2370;2012-08-02;0,13;25,46;14,09;72,51;19,78
2371;2012-08-03;0,01;26,84;15,42;66,09;21,13
2372;2012-08-04;0,25;24,15;16,46;72,65;20,31
2373;2012-08-05;1,22;18,83;12,8;86,85;15,81
2374;2012-08-06;0,06;20,22;7,73;76,06;13,98
2375;2012-08-07;0,02;23,12;10,54;72,22;16,83
2376;2012-08-08;0,01;23,91;12,96;69,36;18,44
2377;2012-08-09;0,14;22,71;12,76;71,17;17,73
2378;2012-08-10;0,02;25,15;12,56;71,95;18,86
2379;2012-08-11;0,01;26,79;15,26;67,87;21,02
2380;2012-08-12;0,07;26,48;16,71;65,03;21,59
2381;2012-08-13;12,81;20,11;12,34;84,31;16,23
2382;2012-08-14;1,64;24,56;11,92;76,06;18,24
2383;2012-08-15;0,01;26,17;14,97;69,49;20,57
2384;2012-08-16;1,43;23,34;16,61;76,39;19,97
2385;2012-08-17;0,39;26,1;16,55;73,59;21,32
2386;2012-08-18;1,92;24,45;16,49;72,99;20,47
2387;2012-08-19;4,23;22,69;16,2;81,36;19,44
2388;2012-08-20;4,89;23,59;16,01;78,58;19,8
2389;2012-08-21;6,19;23,55;15,66;77,99;19,6
2390;2012-08-22;0,07;28,1;14,54;70,64;21,32
2391;2012-08-23;0,02;28,45;16,41;58,29;22,43
2392;2012-08-24;0,0;27,23;16,23;61,28;21,73
2393;2012-08-25;6,89;19,19;10,69;81,48;14,94
2394;2012-08-26;9,7;10,68;6,67;86,99;8,67
2395;2012-08-27;7,66;13,65;6,27;86,35;9,96
2396;2012-08-28;2,13;15,71;7,9;85,67;11,81
2397;2012-08-29;0,0;18,3;8,8;83,05;13,55
2398;2012-08-30;0,0;24,3;10,2;69,71;17,25
2399;2012-08-31;0,04;24,69;11,58;73,97;18,13
2400;2012-09-01;0,04;25,15;13,75;75,59;19,45
2401;2012-09-02;0,89;27,41;14,75;72,33;21,08
2402;2012-09-03;0,0;21,6;13,11;73,16;17,36
2403;2012-09-04;0,02;23,64;11,72;67,91;17,68
2404;2012-09-05;0,08;24,77;13,12;72,1;18,95
2405;2012-09-06;1,58;24,17;15,26;77,27;19,71
2406;2012-09-07;0,65;28,34;16,53;68,08;22,43
2407;2012-09-08;3,35;24,11;16,55;78,23;20,33
2408;2012-09-09;0,31;19,52;14,59;88,08;17,05
2409;2012-09-10;24,98;17,34;13,88;89,96;15,61
2410;2012-09-11;10,05;19,88;12,28;86,48;16,08
2411;2012-09-12;0,22;21,86;12,94;84,62;17,4
2412;2012-09-13;0,92;22,21;11,16;77,03;16,69
2413;2012-09-14;0,03;26,26;12,85;74,85;19,56
2414;2012-09-15;0,58;25,68;16,28;77,46;20,98
2415;2012-09-16;10,59;25,85;18,26;78,59;22,06
2416;2012-09-17;9,15;27,11;17,77;74,89;22,44
2417;2012-09-18;35,14;22,38;17,79;87,69;20,09
2418;2012-09-19;56,47;20,68;15,1;84,79;17,89
2419;2012-09-20;0,66;18,3;7,22;68,98;12,76
2420;2012-09-21;0,12;19,12;9,72;63,32;14,42
2421;2012-09-22;0,01;19,77;7,12;57,05;13,45
2422;2012-09-23;0,0;21,41;7,19;61,0;14,3
2423;2012-09-24;0,0;25,86;11,89;65,6;18,88
2424;2012-09-25;0,47;18,7;8,58;70,12;13,64
2425;2012-09-26;0,77;14,78;2,83;68,12;8,8
2426;2012-09-27;0,34;19,15;5,58;70,79;12,37
2427;2012-09-28;0,07;20,68;9,61;65,14;15,15
2428;2012-09-29;0,28;17,98;12,8;76,09;15,39
2429;2012-09-30;1,02;25,47;12,6;74,58;19,04
2430;2012-10-01;13,98;21,71;15,87;85,62;18,79
2431;2012-10-02;15,76;19,76;14,47;89,55;17,11
2432;2012-10-03;33,61;21,85;15,52;87,41;18,69
2433;2012-10-04;0,68;23,94;15,62;84,67;19,78
2434;2012-10-05;0,12;26,55;15,88;81,2;21,21
2435;2012-10-06;0,32;28,24;18,03;77,68;23,13
2436;2012-10-07;6,28;28,08;17,81;78,83;22,95
2437;2012-10-08;8,95;25,54;18,13;82,99;21,84
2438;2012-10-09;14,32;24,05;18,3;86,42;21,18
